origin_location_code,destination_location_code,departure_date,adults,currency,total,base,validatingAirlineCodes
AMS,LHR,2022-11-01,1,EUR,140.49,85.00,AF
AMS,LHR,2022-11-01,1,EUR,141.02,38.00,SK
AMS,LHR,2022-11-01,1,EUR,145.65,38.00,SK
AMS,LHR,2022-11-01,1,EUR,150.53,38.00,SK
AMS,LHR,2022-11-01,1,EUR,158.81,101.00,LH
AMS,LHR,2022-11-01,1,EUR,163.88,101.00,LH
AMS,LHR,2022-11-01,1,EUR,170.66,85.00,LH
AMS,LHR,2022-11-01,1,EUR,171.90,87.00,LX
AMS,LHR,2022-11-01,1,EUR,175.86,85.00,LH
AMS,LHR,2022-11-01,1,EUR,178.53,54.00,SK
AMS,LHR,2022-11-01,1,EUR,184.48,104.00,A3
AMS,LHR,2022-11-01,1,EUR,191.86,93.00,LH
AMS,LHR,2022-11-01,1,EUR,197.65,56.00,SK
AMS,LHR,2022-11-01,1,EUR,213.81,110.00,OS
AMS,LHR,2022-11-01,1,EUR,237.81,126.00,OS
AMS,LHR,2022-11-01,1,EUR,241.14,168.00,AF
AMS,LHR,2022-11-01,1,EUR,258.66,131.00,LH
AMS,LHR,2022-11-01,1,EUR,263.86,131.00,LH
AMS,LHR,2022-11-01,1,EUR,269.81,140.00,OS
AMS,LHR,2022-11-01,1,EUR,275.14,202.00,AF
AMS,LHR,2022-11-01,1,EUR,275.86,139.00,LH
AMS,LHR,2022-11-01,1,EUR,278.14,205.00,AF
AMS,LHR,2022-11-01,1,EUR,659.06,530.00,AZ
AMS,LHR,2022-11-01,1,EUR,669.67,530.00,AZ
AMS,LHR,2022-11-01,1,EUR,861.04,810.00,IB
AMS,LHR,2022-11-01,1,EUR,861.78,740.00,AF
AMS,LHR,2022-11-01,1,EUR,1590.86,1469.00,AF
AMS,LHR,2022-11-01,1,EUR,1640.14,1552.00,AF
AMS,ATH,2022-11-01,1,EUR,94.49,45.00,A3
AMS,ATH,2022-11-01,1,EUR,95.49,40.00,AF
AMS,ATH,2022-11-01,1,EUR,131.49,76.00,AF
AMS,ATH,2022-11-01,1,EUR,137.54,65.00,AF
AMS,ATH,2022-11-01,1,EUR,154.09,28.00,PC
AMS,ATH,2022-11-01,1,EUR,163.90,79.00,LX
AMS,ATH,2022-11-01,1,EUR,172.81,93.00,RO
AMS,ATH,2022-11-01,1,EUR,178.53,54.00,SK
AMS,ATH,2022-11-01,1,EUR,179.90,87.00,LX
AMS,ATH,2022-11-01,1,EUR,187.47,123.00,VY
AMS,ATH,2022-11-01,1,EUR,191.82,99.00,LH
AMS,ATH,2022-11-01,1,EUR,197.86,99.00,LH
AMS,ATH,2022-11-01,1,EUR,225.92,79.00,FB
AMS,ATH,2022-11-01,1,EUR,231.82,115.00,A3
AMS,ATH,2022-11-01,1,EUR,231.82,123.00,LH
AMS,ATH,2022-11-01,1,EUR,234.49,100.00,TK
AMS,ATH,2022-11-01,1,EUR,234.82,77.00,A3
AMS,ATH,2022-11-01,1,EUR,237.86,123.00,LH
AMS,ATH,2022-11-01,1,EUR,244.59,123.00,LH
AMS,ATH,2022-11-01,1,EUR,246.54,174.00,AF
AMS,ATH,2022-11-01,1,EUR,247.59,77.00,A3
AMS,ATH,2022-11-01,1,EUR,247.75,174.00,AF
AMS,ATH,2022-11-01,1,EUR,248.54,176.00,AF
AMS,ATH,2022-11-01,1,EUR,252.49,100.00,TK
AMS,ATH,2022-11-01,1,EUR,269.86,137.00,LH
AMS,ATH,2022-11-01,1,EUR,291.81,154.00,OS
AMS,ATH,2022-11-01,1,EUR,301.86,161.00,LH
AMS,ATH,2022-11-01,1,EUR,315.47,161.00,LH
AMS,ATH,2022-11-01,1,EUR,317.86,195.00,A3
AMS,ATH,2022-11-01,1,EUR,320.86,157.00,A3
AMS,ATH,2022-11-01,1,EUR,341.86,183.00,LH
AMS,ATH,2022-11-01,1,EUR,342.81,169.00,OS
AMS,ATH,2022-11-01,1,EUR,354.63,183.00,LH
AMS,ATH,2022-11-01,1,EUR,357.35,207.00,TP
AMS,ATH,2022-11-01,1,EUR,530.45,277.00,MS
AMS,ATH,2022-11-01,1,EUR,567.04,516.00,IB
AMS,ATH,2022-11-01,1,EUR,577.06,448.00,AZ
AMS,ATH,2022-11-01,1,EUR,887.06,817.00,AF
AMS,ATH,2022-11-01,1,EUR,929.06,817.00,AF
AMS,ATH,2022-11-01,1,EUR,933.61,858.00,AF
AMS,ATH,2022-11-01,1,EUR,933.90,817.00,AF
AMS,ATH,2022-11-01,1,EUR,938.78,817.00,AF
AMS,ATH,2022-11-01,1,EUR,939.84,858.00,AF
AMS,ATH,2022-11-01,1,EUR,1102.86,926.00,LH
AMS,ORY,2022-11-01,1,EUR,99.50,33.00,AF
AMS,ORY,2022-11-01,1,EUR,133.76,68.00,AF
AMS,ORY,2022-11-01,1,EUR,134.50,68.00,AF
AMS,ORY,2022-11-01,1,EUR,135.73,68.00,AF
AMS,ORY,2022-11-01,1,EUR,138.87,81.00,UX
AMS,ORY,2022-11-01,1,EUR,142.04,91.00,UX
AMS,ORY,2022-11-01,1,EUR,152.04,101.00,UX
AMS,ORY,2022-11-01,1,EUR,155.76,90.00,AF
AMS,ORY,2022-11-01,1,EUR,156.50,90.00,AF
AMS,ORY,2022-11-01,1,EUR,157.04,106.00,UX
AMS,ORY,2022-11-01,1,EUR,157.73,90.00,AF
AMS,ORY,2022-11-01,1,EUR,160.47,96.00,VY
AMS,ORY,2022-11-01,1,EUR,167.47,103.00,IB
AMS,ORY,2022-11-01,1,EUR,170.82,86.00,LH
AMS,ORY,2022-11-01,1,EUR,178.87,121.00,UX
AMS,ORY,2022-11-01,1,EUR,181.76,116.00,AF
AMS,ORY,2022-11-01,1,EUR,183.73,116.00,AF
AMS,ORY,2022-11-01,1,EUR,186.35,74.00,TP
AMS,ORY,2022-11-01,1,EUR,189.10,74.00,TP
AMS,ORY,2022-11-01,1,EUR,190.47,86.00,LH
AMS,ORY,2022-11-01,1,EUR,210.76,145.00,AF
AMS,ORY,2022-11-01,1,EUR,212.73,145.00,AF
AMS,ORY,2022-11-01,1,EUR,247.73,180.00,AF
AMS,ORY,2022-11-01,1,EUR,249.70,129.00,LH
AMS,ORY,2022-11-01,1,EUR,278.47,132.00,LH
AMS,ORY,2022-11-01,1,EUR,331.47,267.00,IB
AMS,ORY,2022-11-01,1,EUR,594.67,455.00,AZ
AMS,ORY,2022-11-01,1,EUR,684.04,633.00,IB
AMS,ORY,2022-11-01,1,EUR,2219.76,2155.00,AF
AMS,BCN,2022-11-01,1,EUR,81.49,42.00,VY
AMS,BCN,2022-11-01,1,EUR,81.49,42.00,IB
AMS,BCN,2022-11-01,1,EUR,85.49,30.00,AF
AMS,BCN,2022-11-01,1,EUR,91.49,36.00,AF
AMS,BCN,2022-11-01,1,EUR,95.02,52.00,DY
AMS,BCN,2022-11-01,1,EUR,123.49,68.00,AF
AMS,BCN,2022-11-01,1,EUR,130.75,57.00,AF
AMS,BCN,2022-11-01,1,EUR,141.02,38.00,SK
AMS,BCN,2022-11-01,1,EUR,145.75,72.00,AF
AMS,BCN,2022-11-01,1,EUR,150.53,38.00,SK
AMS,BCN,2022-11-01,1,EUR,162.20,110.00,UX
AMS,BCN,2022-11-01,1,EUR,162.47,89.00,AF
AMS,BCN,2022-11-01,1,EUR,168.20,116.00,UX
AMS,BCN,2022-11-01,1,EUR,170.82,86.00,LH
AMS,BCN,2022-11-01,1,EUR,173.06,103.00,VY
AMS,BCN,2022-11-01,1,EUR,174.54,102.00,AF
AMS,BCN,2022-11-01,1,EUR,175.47,102.00,AF
AMS,BCN,2022-11-01,1,EUR,175.75,102.00,AF
AMS,BCN,2022-11-01,1,EUR,186.82,94.00,LH
AMS,BCN,2022-11-01,1,EUR,188.90,96.00,LX
AMS,BCN,2022-11-01,1,EUR,196.35,80.00,TP
AMS,BCN,2022-11-01,1,EUR,199.10,80.00,TP
AMS,BCN,2022-11-01,1,EUR,202.53,56.00,SK
AMS,BCN,2022-11-01,1,EUR,203.54,131.00,AF
AMS,BCN,2022-11-01,1,EUR,216.20,164.00,UX
AMS,BCN,2022-11-01,1,EUR,223.71,164.00,UX
AMS,BCN,2022-11-01,1,EUR,226.82,118.00,LH
AMS,BCN,2022-11-01,1,EUR,234.54,162.00,AF
AMS,BCN,2022-11-01,1,EUR,255.27,198.00,AY
AMS,BCN,2022-11-01,1,EUR,258.81,129.00,OS
AMS,BCN,2022-11-01,1,EUR,268.26,196.00,AF
AMS,BCN,2022-11-01,1,EUR,268.54,196.00,AF
AMS,BCN,2022-11-01,1,EUR,287.65,130.00,SK
AMS,BCN,2022-11-01,1,EUR,320.73,234.00,LO
AMS,BCN,2022-11-01,1,EUR,330.82,178.00,LH
AMS,BCN,2022-11-01,1,EUR,361.54,289.00,AF
AMS,BCN,2022-11-01,1,EUR,366.86,190.00,LH
AMS,BCN,2022-11-01,1,EUR,370.81,203.00,OS
AMS,BCN,2022-11-01,1,EUR,372.20,320.00,IB
AMS,BCN,2022-11-01,1,EUR,372.78,190.00,LH
AMS,BCN,2022-11-01,1,EUR,420.49,264.00,TK
AMS,BCN,2022-11-01,1,EUR,443.49,287.00,TK
AMS,BCN,2022-11-01,1,EUR,492.90,328.00,LX
AMS,BCN,2022-11-01,1,EUR,610.06,481.00,AZ
AMS,BCN,2022-11-01,1,EUR,1037.90,921.00,AF
AMS,BCN,2022-11-01,1,EUR,1127.78,1006.00,AF
AMS,VKO,2022-11-01,1,EUR,173.04,14.00,TK
AMS,VKO,2022-11-01,1,EUR,336.04,177.00,TK
AMS,VKO,2022-11-01,1,EUR,354.04,177.00,TK
AMS,VKO,2022-11-01,1,EUR,814.09,600.00,EK
AMS,VKO,2022-11-01,1,EUR,2408.09,2194.00,EK
AMS,PMI,2022-11-01,1,EUR,150.97,86.00,VY
AMS,PMI,2022-11-01,1,EUR,157.70,86.00,VY
AMS,PMI,2022-11-01,1,EUR,172.90,88.00,LX
AMS,PMI,2022-11-01,1,EUR,176.86,86.00,LH
AMS,PMI,2022-11-01,1,EUR,177.88,115.00,LH
AMS,PMI,2022-11-01,1,EUR,178.70,120.00,UX
AMS,PMI,2022-11-01,1,EUR,190.65,115.00,LH
AMS,PMI,2022-11-01,1,EUR,192.86,94.00,LH
AMS,PMI,2022-11-01,1,EUR,198.82,115.00,LH
AMS,PMI,2022-11-01,1,EUR,199.97,133.00,AF
AMS,PMI,2022-11-01,1,EUR,200.57,149.00,UX
AMS,PMI,2022-11-01,1,EUR,206.70,133.00,AF
AMS,PMI,2022-11-01,1,EUR,207.70,149.00,UX
AMS,PMI,2022-11-01,1,EUR,210.97,144.00,AF
AMS,PMI,2022-11-01,1,EUR,211.55,94.00,LH
AMS,PMI,2022-11-01,1,EUR,223.57,156.00,AF
AMS,PMI,2022-11-01,1,EUR,230.70,156.00,AF
AMS,PMI,2022-11-01,1,EUR,236.68,178.00,UX
AMS,PMI,2022-11-01,1,EUR,240.81,129.00,OS
AMS,PMI,2022-11-01,1,EUR,244.19,178.00,UX
AMS,PMI,2022-11-01,1,EUR,249.97,183.00,AF
AMS,PMI,2022-11-01,1,EUR,258.82,132.00,LH
AMS,PMI,2022-11-01,1,EUR,265.57,198.00,AF
AMS,PMI,2022-11-01,1,EUR,272.81,143.00,OS
AMS,PMI,2022-11-01,1,EUR,283.55,132.00,LH
AMS,PMI,2022-11-01,1,EUR,287.57,236.00,UX
AMS,PMI,2022-11-01,1,EUR,290.82,156.00,LH
AMS,PMI,2022-11-01,1,EUR,296.86,156.00,LH
AMS,PMI,2022-11-01,1,EUR,320.74,253.00,AF
AMS,PMI,2022-11-01,1,EUR,350.47,178.00,LH
AMS,PMI,2022-11-01,1,EUR,350.96,298.00,UX
AMS,PMI,2022-11-01,1,EUR,352.68,294.00,UX
AMS,PMI,2022-11-01,1,EUR,356.09,294.00,UX
AMS,PMI,2022-11-01,1,EUR,356.68,298.00,UX
AMS,PMI,2022-11-01,1,EUR,358.09,298.00,UX
AMS,PMI,2022-11-01,1,EUR,360.19,294.00,UX
AMS,PMI,2022-11-01,1,EUR,385.74,318.00,AF
AMS,PMI,2022-11-01,1,EUR,429.82,310.00,LH
AMS,PMI,2022-11-01,1,EUR,492.90,328.00,LX
AMS,PMI,2022-11-01,1,EUR,499.57,448.00,IB
AMS,PMI,2022-11-01,1,EUR,611.57,560.00,IB
AMS,PMI,2022-11-01,1,EUR,971.74,905.00,AF
AMS,PMI,2022-11-01,1,EUR,1021.90,905.00,AF
AMS,MUC,2022-11-01,1,EUR,123.49,68.00,AF
AMS,MUC,2022-11-01,1,EUR,132.04,81.00,UX
AMS,MUC,2022-11-01,1,EUR,136.04,85.00,UX
AMS,MUC,2022-11-01,1,EUR,141.81,84.00,LH
AMS,MUC,2022-11-01,1,EUR,144.61,85.00,6X
AMS,MUC,2022-11-01,1,EUR,150.49,87.00,LH
AMS,MUC,2022-11-01,1,EUR,150.53,38.00,SK
AMS,MUC,2022-11-01,1,EUR,151.04,100.00,UX
AMS,MUC,2022-11-01,1,EUR,151.49,96.00,AF
AMS,MUC,2022-11-01,1,EUR,171.90,87.00,LX
AMS,MUC,2022-11-01,1,EUR,177.86,87.00,LH
AMS,MUC,2022-11-01,1,EUR,178.53,54.00,SK
AMS,MUC,2022-11-01,1,EUR,179.47,115.00,VY
AMS,MUC,2022-11-01,1,EUR,188.86,90.00,LH
AMS,MUC,2022-11-01,1,EUR,190.35,78.00,TP
AMS,MUC,2022-11-01,1,EUR,210.36,89.00,BT
AMS,MUC,2022-11-01,1,EUR,221.81,110.00,OS
AMS,MUC,2022-11-01,1,EUR,224.86,110.00,LH
AMS,MUC,2022-11-01,1,EUR,227.54,155.00,AF
AMS,MUC,2022-11-01,1,EUR,230.27,173.00,AY
AMS,MUC,2022-11-01,1,EUR,234.49,146.00,LH
AMS,MUC,2022-11-01,1,EUR,248.90,122.00,LX
AMS,MUC,2022-11-01,1,EUR,283.81,146.00,OS
AMS,MUC,2022-11-01,1,EUR,306.35,170.00,TP
AMS,MUC,2022-11-01,1,EUR,309.81,136.00,OS
AMS,MUC,2022-11-01,1,EUR,310.73,213.00,LO
AMS,MUC,2022-11-01,1,EUR,321.47,257.00,IB
AMS,MUC,2022-11-01,1,EUR,323.86,165.00,LH
AMS,MUC,2022-11-01,1,EUR,331.73,255.00,LO
AMS,MUC,2022-11-01,1,EUR,358.90,194.00,LX
AMS,MUC,2022-11-01,1,EUR,359.73,249.00,LO
AMS,MUC,2022-11-01,1,EUR,361.81,194.00,OS
AMS,MUC,2022-11-01,1,EUR,416.47,291.00,OU
AMS,MUC,2022-11-01,1,EUR,426.49,284.00,TK
AMS,MUC,2022-11-01,1,EUR,436.47,311.00,OU
AMS,MUC,2022-11-01,1,EUR,572.53,410.00,SK
AMS,MUC,2022-11-01,1,EUR,626.06,497.00,AZ
AMS,MUC,2022-11-01,1,EUR,836.69,481.00,QR
AMS,FCO,2022-11-01,1,EUR,87.49,48.00,IB
AMS,FCO,2022-11-01,1,EUR,87.49,48.00,VY
AMS,FCO,2022-11-01,1,EUR,132.04,81.00,UX
AMS,FCO,2022-11-01,1,EUR,147.04,96.00,UX
AMS,FCO,2022-11-01,1,EUR,150.49,95.00,AF
AMS,FCO,2022-11-01,1,EUR,154.75,81.00,AF
AMS,FCO,2022-11-01,1,EUR,158.87,101.00,UX
AMS,FCO,2022-11-01,1,EUR,162.27,46.00,PC
AMS,FCO,2022-11-01,1,EUR,164.47,100.00,VY
AMS,FCO,2022-11-01,1,EUR,170.91,100.00,VY
AMS,FCO,2022-11-01,1,EUR,172.04,121.00,UX
AMS,FCO,2022-11-01,1,EUR,172.35,66.00,TP
AMS,FCO,2022-11-01,1,EUR,173.87,116.00,UX
AMS,FCO,2022-11-01,1,EUR,175.10,66.00,TP
AMS,FCO,2022-11-01,1,EUR,176.86,86.00,LH
AMS,FCO,2022-11-01,1,EUR,177.49,122.00,AF
AMS,FCO,2022-11-01,1,EUR,185.54,113.00,AF
AMS,FCO,2022-11-01,1,EUR,186.75,113.00,AF
AMS,FCO,2022-11-01,1,EUR,188.90,96.00,LX
AMS,FCO,2022-11-01,1,EUR,189.18,112.00,A3
AMS,FCO,2022-11-01,1,EUR,192.86,94.00,LH
AMS,FCO,2022-11-01,1,EUR,202.53,56.00,SK
AMS,FCO,2022-11-01,1,EUR,202.82,102.00,LH
AMS,FCO,2022-11-01,1,EUR,226.81,115.00,OS
AMS,FCO,2022-11-01,1,EUR,226.82,118.00,LH
AMS,FCO,2022-11-01,1,EUR,232.35,108.00,TP
AMS,FCO,2022-11-01,1,EUR,232.86,118.00,LH
AMS,FCO,2022-11-01,1,EUR,282.49,227.00,AF
AMS,FCO,2022-11-01,1,EUR,324.49,182.00,TK
AMS,FCO,2022-11-01,1,EUR,333.27,276.00,AY
AMS,FCO,2022-11-01,1,EUR,370.81,203.00,OS
AMS,FCO,2022-11-01,1,EUR,384.54,312.00,AF
AMS,FCO,2022-11-01,1,EUR,664.49,571.00,AZ
AMS,FCO,2022-11-01,1,EUR,709.67,571.00,AZ
AMS,FCO,2022-11-01,1,EUR,1094.90,921.00,LX
AMS,FCO,2022-11-01,1,EUR,1097.86,918.00,LH
AMS,FCO,2022-11-01,1,EUR,1152.20,1049.00,AF
AMS,FCO,2022-11-01,1,EUR,1159.67,1049.00,AF
AMS,FCO,2022-11-01,1,EUR,1174.90,1049.00,AF
AMS,FCO,2022-11-01,1,EUR,1179.78,1049.00,AF
AMS,FCO,2022-11-01,1,EUR,1326.81,1207.00,AF
AMS,FCO,2022-11-01,1,EUR,1336.61,1207.00,AF
AMS,LIS,2022-11-01,1,EUR,89.49,30.00,TP
AMS,LIS,2022-11-01,1,EUR,90.49,51.00,IB
AMS,LIS,2022-11-01,1,EUR,90.49,51.00,VY
AMS,LIS,2022-11-01,1,EUR,94.49,39.00,AF
AMS,LIS,2022-11-01,1,EUR,131.04,80.00,UX
AMS,LIS,2022-11-01,1,EUR,137.87,80.00,UX
AMS,LIS,2022-11-01,1,EUR,146.04,95.00,UX
AMS,LIS,2022-11-01,1,EUR,151.04,100.00,UX
AMS,LIS,2022-11-01,1,EUR,157.87,100.00,UX
AMS,LIS,2022-11-01,1,EUR,160.47,96.00,VY
AMS,LIS,2022-11-01,1,EUR,172.18,95.00,A3
AMS,LIS,2022-11-01,1,EUR,175.75,102.00,AF
AMS,LIS,2022-11-01,1,EUR,176.86,86.00,LH
AMS,LIS,2022-11-01,1,EUR,181.54,109.00,AF
AMS,LIS,2022-11-01,1,EUR,182.75,109.00,AF
AMS,LIS,2022-11-01,1,EUR,186.82,94.00,LH
AMS,LIS,2022-11-01,1,EUR,188.90,96.00,LX
AMS,LIS,2022-11-01,1,EUR,192.86,94.00,LH
AMS,LIS,2022-11-01,1,EUR,202.82,102.00,LH
AMS,LIS,2022-11-01,1,EUR,203.54,131.00,AF
AMS,LIS,2022-11-01,1,EUR,204.75,131.00,AF
AMS,LIS,2022-11-01,1,EUR,204.90,104.00,LX
AMS,LIS,2022-11-01,1,EUR,208.86,102.00,LH
AMS,LIS,2022-11-01,1,EUR,226.41,74.00,AT
AMS,LIS,2022-11-01,1,EUR,232.54,160.00,AF
AMS,LIS,2022-11-01,1,EUR,232.86,118.00,LH
AMS,LIS,2022-11-01,1,EUR,233.75,160.00,AF
AMS,LIS,2022-11-01,1,EUR,235.75,162.00,AF
AMS,LIS,2022-11-01,1,EUR,241.49,186.00,AF
AMS,LIS,2022-11-01,1,EUR,258.82,132.00,LH
AMS,LIS,2022-11-01,1,EUR,268.54,196.00,AF
AMS,LIS,2022-11-01,1,EUR,273.73,141.00,LO
AMS,LIS,2022-11-01,1,EUR,280.49,225.00,AF
AMS,LIS,2022-11-01,1,EUR,319.54,247.00,AF
AMS,LIS,2022-11-01,1,EUR,330.82,178.00,LH
AMS,LIS,2022-11-01,1,EUR,361.54,289.00,AF
AMS,LIS,2022-11-01,1,EUR,364.04,313.00,IB
AMS,LIS,2022-11-01,1,EUR,937.78,816.00,AF
AMS,LIS,2022-11-01,1,EUR,999.43,931.00,AF
AMS,LIS,2022-11-01,1,EUR,1029.04,931.00,AF
AMS,LIS,2022-11-01,1,EUR,1030.16,931.00,AF
AMS,LIS,2022-11-01,1,EUR,1037.61,931.00,AF
AMS,LIS,2022-11-01,1,EUR,1038.78,931.00,AF
AMS,LIS,2022-11-01,1,EUR,1043.84,931.00,AF
AMS,LIS,2022-11-01,1,EUR,1052.78,931.00,AF
AMS,LIS,2022-11-01,1,EUR,1075.47,978.00,AF
AMS,LIS,2022-11-01,1,EUR,1086.86,978.00,AF
AMS,LIS,2022-11-01,1,EUR,1126.90,1024.00,AF
AMS,LIS,2022-11-01,1,EUR,1150.86,964.00,LH
AMS,LIS,2022-11-01,1,EUR,1222.81,1118.00,AF
AMS,LIS,2022-11-01,1,EUR,1282.82,1102.00,LH
AMS,LIS,2022-11-01,1,EUR,1393.97,1237.00,AF
AMS,LIS,2022-11-01,1,EUR,1576.32,1414.00,AF
AMS,OSL,2022-11-01,1,EUR,59.49,20.00,DY
AMS,OSL,2022-11-01,1,EUR,94.49,29.00,SK
AMS,OSL,2022-11-01,1,EUR,105.53,53.00,DY
AMS,OSL,2022-11-01,1,EUR,114.49,59.00,AF
AMS,OSL,2022-11-01,1,EUR,119.49,64.00,AF
AMS,OSL,2022-11-01,1,EUR,122.49,67.00,AF
AMS,OSL,2022-11-01,1,EUR,122.53,31.00,SK
AMS,OSL,2022-11-01,1,EUR,128.36,51.00,BT
AMS,OSL,2022-11-01,1,EUR,132.49,77.00,AF
AMS,OSL,2022-11-01,1,EUR,143.53,43.00,SK
AMS,OSL,2022-11-01,1,EUR,154.54,77.00,AF
AMS,OSL,2022-11-01,1,EUR,157.53,57.00,SK
AMS,OSL,2022-11-01,1,EUR,159.53,48.00,SK
AMS,OSL,2022-11-01,1,EUR,162.53,77.00,AF
AMS,OSL,2022-11-01,1,EUR,162.81,105.00,LH
AMS,OSL,2022-11-01,1,EUR,170.82,86.00,LH
AMS,OSL,2022-11-01,1,EUR,172.90,88.00,LX
AMS,OSL,2022-11-01,1,EUR,174.53,63.00,SK
AMS,OSL,2022-11-01,1,EUR,184.47,120.00,VY
AMS,OSL,2022-11-01,1,EUR,186.82,94.00,LH
AMS,OSL,2022-11-01,1,EUR,188.53,99.00,AF
AMS,OSL,2022-11-01,1,EUR,191.27,134.00,AY
AMS,OSL,2022-11-01,1,EUR,192.65,75.00,SK
AMS,OSL,2022-11-01,1,EUR,192.86,94.00,LH
AMS,OSL,2022-11-01,1,EUR,196.73,110.00,LO
AMS,OSL,2022-11-01,1,EUR,198.47,134.00,IB
AMS,OSL,2022-11-01,1,EUR,205.63,94.00,LH
AMS,OSL,2022-11-01,1,EUR,226.81,115.00,OS
AMS,OSL,2022-11-01,1,EUR,258.81,129.00,OS
AMS,OSL,2022-11-01,1,EUR,264.86,132.00,LH
AMS,OSL,2022-11-01,1,EUR,937.54,856.00,AF
AMS,OSL,2022-11-01,1,EUR,939.54,856.00,AF
AMS,OSL,2022-11-01,1,EUR,1002.54,942.00,AF
AMS,OSL,2022-11-01,1,EUR,1025.54,942.00,AF
AMS,OSL,2022-11-01,1,EUR,1106.78,985.00,AF
AMS,OSL,2022-11-01,1,EUR,1826.54,1739.00,AF
AMS,OSL,2022-11-01,1,EUR,2461.90,2342.00,AF
AMS,AER,2022-11-01,1,EUR,485.71,312.00,TK
AMS,AER,2022-11-01,1,EUR,503.71,312.00,TK
AMS,AER,2022-11-01,1,EUR,918.42,700.00,EK
AMS,AER,2022-11-01,1,EUR,918.98,700.00,EK
AMS,AER,2022-11-01,1,EUR,1266.88,1012.00,LH
AMS,AER,2022-11-01,1,EUR,1268.08,1012.00,LH
AMS,AER,2022-11-01,1,EUR,1272.08,1012.00,LH
AMS,AER,2022-11-01,1,EUR,1277.74,1012.00,LH
AMS,AER,2022-11-01,1,EUR,1371.13,1168.00,LX
AMS,AER,2022-11-01,1,EUR,1962.58,1722.00,AF
AMS,AER,2022-11-01,1,EUR,2512.98,2294.00,EK
AMS,VIE,2022-11-01,1,EUR,129.49,74.00,AF
AMS,VIE,2022-11-01,1,EUR,140.49,85.00,AF
AMS,VIE,2022-11-01,1,EUR,144.54,72.00,AF
AMS,VIE,2022-11-01,1,EUR,154.02,78.00,KM
AMS,VIE,2022-11-01,1,EUR,159.47,95.00,VY
AMS,VIE,2022-11-01,1,EUR,162.81,105.00,LH
AMS,VIE,2022-11-01,1,EUR,165.91,95.00,VY
AMS,VIE,2022-11-01,1,EUR,166.36,65.00,BT
AMS,VIE,2022-11-01,1,EUR,167.88,105.00,LH
AMS,VIE,2022-11-01,1,EUR,173.49,118.00,AF
AMS,VIE,2022-11-01,1,EUR,178.90,94.00,LX
AMS,VIE,2022-11-01,1,EUR,184.86,94.00,LH
AMS,VIE,2022-11-01,1,EUR,187.82,95.00,LH
AMS,VIE,2022-11-01,1,EUR,187.90,95.00,LX
AMS,VIE,2022-11-01,1,EUR,189.18,112.00,A3
AMS,VIE,2022-11-01,1,EUR,193.86,95.00,LH
AMS,VIE,2022-11-01,1,EUR,194.73,108.00,LO
AMS,VIE,2022-11-01,1,EUR,195.54,123.00,AF
AMS,VIE,2022-11-01,1,EUR,196.82,96.00,LH
AMS,VIE,2022-11-01,1,EUR,202.86,96.00,LH
AMS,VIE,2022-11-01,1,EUR,215.82,107.00,LH
AMS,VIE,2022-11-01,1,EUR,215.90,107.00,LX
AMS,VIE,2022-11-01,1,EUR,221.86,107.00,LH
AMS,VIE,2022-11-01,1,EUR,222.49,134.00,OS
AMS,VIE,2022-11-01,1,EUR,233.73,145.00,LO
AMS,VIE,2022-11-01,1,EUR,237.47,173.00,IB
AMS,VIE,2022-11-01,1,EUR,249.82,123.00,LH
AMS,VIE,2022-11-01,1,EUR,253.27,196.00,AY
AMS,VIE,2022-11-01,1,EUR,261.54,189.00,AF
AMS,VIE,2022-11-01,1,EUR,263.54,191.00,AF
AMS,VIE,2022-11-01,1,EUR,268.82,134.00,LH
AMS,VIE,2022-11-01,1,EUR,272.53,110.00,SK
AMS,VIE,2022-11-01,1,EUR,301.65,144.00,SK
AMS,VIE,2022-11-01,1,EUR,302.82,150.00,LH
AMS,VIE,2022-11-01,1,EUR,349.47,234.00,OU
AMS,VIE,2022-11-01,1,EUR,349.86,179.00,LH
AMS,VIE,2022-11-01,1,EUR,363.47,179.00,LH
AMS,VIE,2022-11-01,1,EUR,474.47,339.00,OU
AMS,VIE,2022-11-01,1,EUR,519.49,377.00,TK
AMS,VIE,2022-11-01,1,EUR,545.04,494.00,IB
AMS,VIE,2022-11-01,1,EUR,825.78,704.00,AF
AMS,VIE,2022-11-01,1,EUR,830.49,704.00,AF
AMS,VIE,2022-11-01,1,EUR,891.90,775.00,AF
AMS,VIE,2022-11-01,1,EUR,894.99,829.00,AF
AMS,VIE,2022-11-01,1,EUR,919.78,798.00,AF
AMS,VIE,2022-11-01,1,EUR,942.16,829.00,AF
AMS,VIE,2022-11-01,1,EUR,943.02,829.00,AF
AMS,VIE,2022-11-01,1,EUR,943.09,829.00,AF
AMS,VIE,2022-11-01,1,EUR,945.82,829.00,AF
AMS,VIE,2022-11-01,1,EUR,947.81,829.00,AF
AMS,VIE,2022-11-01,1,EUR,952.88,829.00,AF
AMS,VIE,2022-11-01,1,EUR,1032.86,912.00,AF
AMS,VIE,2022-11-01,1,EUR,1111.47,995.00,AF
AMS,VIE,2022-11-01,1,EUR,1117.78,995.00,AF
AMS,VIE,2022-11-01,1,EUR,1124.54,1037.00,AF
AMS,VIE,2022-11-01,1,EUR,1149.44,1037.00,AF
AMS,VIE,2022-11-01,1,EUR,1259.28,1134.00,AF
