origin_location_code,destination_location_code,departure_date,adults,currency,total,base,validatingAirlineCodes
ATH,PMI,2022-11-01,1,EUR,243.90,186.00,A3
ATH,PMI,2022-11-01,1,EUR,246.06,141.00,LH
ATH,PMI,2022-11-01,1,EUR,264.75,141.00,LH
ATH,PMI,2022-11-01,1,EUR,288.02,171.00,LH
ATH,PMI,2022-11-01,1,EUR,299.04,141.00,LH
ATH,PMI,2022-11-01,1,EUR,307.67,171.00,LH
ATH,PMI,2022-11-01,1,EUR,330.43,171.00,LH
ATH,PMI,2022-11-01,1,EUR,331.40,258.00,AF
ATH,PMI,2022-11-01,1,EUR,336.02,211.00,LH
ATH,PMI,2022-11-01,1,EUR,336.39,171.00,LH
ATH,PMI,2022-11-01,1,EUR,336.47,171.00,LH
ATH,PMI,2022-11-01,1,EUR,340.17,289.00,A3
ATH,PMI,2022-11-01,1,EUR,342.06,211.00,LH
ATH,PMI,2022-11-01,1,EUR,350.08,171.00,LH
ATH,PMI,2022-11-01,1,EUR,355.08,171.00,LH
ATH,PMI,2022-11-01,1,EUR,355.16,171.00,LH
ATH,PMI,2022-11-01,1,EUR,360.47,207.00,TK
ATH,PMI,2022-11-01,1,EUR,360.75,211.00,LH
ATH,PMI,2022-11-01,1,EUR,361.07,207.00,TK
ATH,PMI,2022-11-01,1,EUR,363.40,291.00,AF
ATH,PMI,2022-11-01,1,EUR,363.80,291.00,AF
ATH,PMI,2022-11-01,1,EUR,364.40,291.00,AF
ATH,PMI,2022-11-01,1,EUR,388.39,211.00,LH
ATH,PMI,2022-11-01,1,EUR,390.77,339.00,A3
ATH,PMI,2022-11-01,1,EUR,394.31,211.00,LH
ATH,PMI,2022-11-01,1,EUR,398.47,245.00,TK
ATH,PMI,2022-11-01,1,EUR,400.80,328.00,AF
ATH,PMI,2022-11-01,1,EUR,407.08,211.00,LH
ATH,PMI,2022-11-01,1,EUR,440.07,286.00,TK
ATH,PMI,2022-11-01,1,EUR,447.40,375.00,AF
ATH,PMI,2022-11-01,1,EUR,455.53,375.00,AF
ATH,PMI,2022-11-01,1,EUR,463.01,305.00,OS
ATH,PMI,2022-11-01,1,EUR,507.40,434.00,AF
ATH,PMI,2022-11-01,1,EUR,509.43,293.00,LH
ATH,PMI,2022-11-01,1,EUR,530.15,456.00,AF
ATH,PMI,2022-11-01,1,EUR,531.03,456.00,AF
ATH,PMI,2022-11-01,1,EUR,561.94,505.00,AF
ATH,PMI,2022-11-01,1,EUR,577.94,505.00,AF
ATH,PMI,2022-11-01,1,EUR,578.22,505.00,AF
ATH,PMI,2022-11-01,1,EUR,578.82,505.00,AF
ATH,PMI,2022-11-01,1,EUR,598.06,437.00,LH
ATH,PMI,2022-11-01,1,EUR,659.39,437.00,LH
ATH,MUC,2022-11-01,1,EUR,116.26,21.00,AZ
ATH,MUC,2022-11-01,1,EUR,138.69,81.00,LH
ATH,MUC,2022-11-01,1,EUR,149.10,74.00,LX
ATH,MUC,2022-11-01,1,EUR,163.59,44.00,PC
ATH,MUC,2022-11-01,1,EUR,167.36,125.00,LH
ATH,MUC,2022-11-01,1,EUR,168.73,54.00,SK
ATH,MUC,2022-11-01,1,EUR,177.85,68.00,SK
ATH,MUC,2022-11-01,1,EUR,181.69,142.00,A3
ATH,MUC,2022-11-01,1,EUR,184.73,70.00,SK
ATH,MUC,2022-11-01,1,EUR,192.99,65.00,TK
ATH,MUC,2022-11-01,1,EUR,204.08,125.00,LH
ATH,MUC,2022-11-01,1,EUR,208.73,72.00,SK
ATH,MUC,2022-11-01,1,EUR,216.10,117.00,LX
ATH,MUC,2022-11-01,1,EUR,219.69,152.00,A3
ATH,MUC,2022-11-01,1,EUR,222.06,117.00,LH
ATH,MUC,2022-11-01,1,EUR,237.69,159.00,LH
ATH,MUC,2022-11-01,1,EUR,247.10,130.00,LX
ATH,MUC,2022-11-01,1,EUR,247.10,130.00,LH
ATH,MUC,2022-11-01,1,EUR,255.85,108.00,SK
ATH,MUC,2022-11-01,1,EUR,279.55,151.00,TP
ATH,MUC,2022-11-01,1,EUR,290.06,159.00,LH
ATH,MUC,2022-11-01,1,EUR,302.69,222.00,A3
ATH,MUC,2022-11-01,1,EUR,332.06,183.00,LH
ATH,MUC,2022-11-01,1,EUR,376.10,221.00,LH
ATH,MUC,2022-11-01,1,EUR,379.01,221.00,OS
ATH,MUC,2022-11-01,1,EUR,386.08,275.00,LH
ATH,MUC,2022-11-01,1,EUR,389.02,221.00,LH
ATH,MUC,2022-11-01,1,EUR,402.74,341.00,AF
ATH,MUC,2022-11-01,1,EUR,420.10,265.00,LX
ATH,MUC,2022-11-01,1,EUR,421.95,175.00,MS
ATH,MUC,2022-11-01,1,EUR,455.74,394.00,AF
ATH,MUC,2022-11-01,1,EUR,481.06,320.00,LH
ATH,MUC,2022-11-01,1,EUR,486.36,380.00,LH
ATH,MUC,2022-11-01,1,EUR,495.08,380.00,LH
ATH,MUC,2022-11-01,1,EUR,504.98,357.00,SN
ATH,MUC,2022-11-01,1,EUR,516.98,376.00,SN
ATH,MUC,2022-11-01,1,EUR,529.15,293.00,MS
ATH,MUC,2022-11-01,1,EUR,535.54,377.00,LX
ATH,MUC,2022-11-01,1,EUR,547.10,389.00,LH
ATH,MUC,2022-11-01,1,EUR,691.07,643.00,IB
ATH,MUC,2022-11-01,1,EUR,715.19,392.00,QR
ATH,MUC,2022-11-01,1,EUR,964.24,923.00,IB
ATH,FCO,2022-11-01,1,EUR,47.69,3.00,AZ
ATH,FCO,2022-11-01,1,EUR,93.69,23.00,AZ
ATH,FCO,2022-11-01,1,EUR,110.69,71.00,A3
ATH,FCO,2022-11-01,1,EUR,139.36,97.00,LH
ATH,FCO,2022-11-01,1,EUR,163.59,44.00,PC
ATH,FCO,2022-11-01,1,EUR,181.32,120.00,AF
ATH,FCO,2022-11-01,1,EUR,181.67,127.00,VY
ATH,FCO,2022-11-01,1,EUR,192.73,56.00,SK
ATH,FCO,2022-11-01,1,EUR,194.10,111.00,LX
ATH,FCO,2022-11-01,1,EUR,196.99,69.00,TK
ATH,FCO,2022-11-01,1,EUR,209.32,148.00,AF
ATH,FCO,2022-11-01,1,EUR,234.10,135.00,LX
ATH,FCO,2022-11-01,1,EUR,242.32,181.00,AF
ATH,FCO,2022-11-01,1,EUR,243.69,176.00,A3
ATH,FCO,2022-11-01,1,EUR,248.06,143.00,LH
ATH,FCO,2022-11-01,1,EUR,261.55,139.00,TP
ATH,FCO,2022-11-01,1,EUR,271.99,144.00,TK
ATH,FCO,2022-11-01,1,EUR,274.02,157.00,LH
ATH,FCO,2022-11-01,1,EUR,283.69,216.00,A3
ATH,FCO,2022-11-01,1,EUR,299.67,245.00,IB
ATH,FCO,2022-11-01,1,EUR,306.02,181.00,LH
ATH,FCO,2022-11-01,1,EUR,312.06,181.00,LH
ATH,FCO,2022-11-01,1,EUR,321.98,200.00,SN
ATH,FCO,2022-11-01,1,EUR,363.67,309.00,IB
ATH,FCO,2022-11-01,1,EUR,380.74,319.00,AF
ATH,FCO,2022-11-01,1,EUR,381.95,319.00,AF
ATH,FCO,2022-11-01,1,EUR,410.01,271.00,OS
ATH,FCO,2022-11-01,1,EUR,414.01,256.00,OS
ATH,FCO,2022-11-01,1,EUR,429.74,368.00,AF
ATH,FCO,2022-11-01,1,EUR,430.95,368.00,AF
ATH,FCO,2022-11-01,1,EUR,507.95,261.00,MS
ATH,FCO,2022-11-01,1,EUR,1112.19,789.00,QR
ATH,LIS,2022-11-01,1,EUR,139.69,100.00,A3
ATH,LIS,2022-11-01,1,EUR,177.67,123.00,VY
ATH,LIS,2022-11-01,1,EUR,178.69,103.00,TP
ATH,LIS,2022-11-01,1,EUR,184.11,123.00,VY
ATH,LIS,2022-11-01,1,EUR,187.10,112.00,LX
ATH,LIS,2022-11-01,1,EUR,197.29,134.00,A3
ATH,LIS,2022-11-01,1,EUR,203.10,120.00,LX
ATH,LIS,2022-11-01,1,EUR,213.99,72.00,TK
ATH,LIS,2022-11-01,1,EUR,219.10,128.00,LX
ATH,LIS,2022-11-01,1,EUR,239.35,165.00,A3
ATH,LIS,2022-11-01,1,EUR,240.06,135.00,LH
ATH,LIS,2022-11-01,1,EUR,243.10,144.00,LX
ATH,LIS,2022-11-01,1,EUR,259.99,118.00,TK
ATH,LIS,2022-11-01,1,EUR,266.02,149.00,LH
ATH,LIS,2022-11-01,1,EUR,283.02,163.00,TP
ATH,LIS,2022-11-01,1,EUR,285.67,149.00,LH
ATH,LIS,2022-11-01,1,EUR,293.99,152.00,TK
ATH,LIS,2022-11-01,1,EUR,295.79,163.00,TP
ATH,LIS,2022-11-01,1,EUR,298.02,173.00,LH
ATH,LIS,2022-11-01,1,EUR,304.06,173.00,LH
ATH,LIS,2022-11-01,1,EUR,310.79,173.00,LH
ATH,LIS,2022-11-01,1,EUR,322.75,173.00,LH
ATH,LIS,2022-11-01,1,EUR,349.32,288.00,AF
ATH,LIS,2022-11-01,1,EUR,362.67,302.00,A3
ATH,LIS,2022-11-01,1,EUR,362.93,302.00,A3
ATH,LIS,2022-11-01,1,EUR,363.24,302.00,A3
ATH,LIS,2022-11-01,1,EUR,366.26,302.00,A3
ATH,LIS,2022-11-01,1,EUR,366.26,200.00,TP
ATH,LIS,2022-11-01,1,EUR,374.06,302.00,A3
ATH,LIS,2022-11-01,1,EUR,375.11,302.00,A3
ATH,LIS,2022-11-01,1,EUR,376.35,200.00,TP
ATH,LIS,2022-11-01,1,EUR,392.67,230.00,TP
ATH,LIS,2022-11-01,1,EUR,393.24,230.00,TP
ATH,LIS,2022-11-01,1,EUR,395.29,230.00,TP
ATH,LIS,2022-11-01,1,EUR,399.11,230.00,TP
ATH,LIS,2022-11-01,1,EUR,402.74,341.00,AF
ATH,LIS,2022-11-01,1,EUR,403.95,341.00,AF
ATH,LIS,2022-11-01,1,EUR,404.06,230.00,TP
ATH,LIS,2022-11-01,1,EUR,405.02,339.00,A3
ATH,LIS,2022-11-01,1,EUR,405.10,339.00,A3
ATH,LIS,2022-11-01,1,EUR,405.10,237.00,TP
ATH,LIS,2022-11-01,1,EUR,405.11,230.00,TP
ATH,LIS,2022-11-01,1,EUR,405.43,230.00,TP
ATH,LIS,2022-11-01,1,EUR,407.54,230.00,TP
ATH,LIS,2022-11-01,1,EUR,413.69,230.00,TP
ATH,LIS,2022-11-01,1,EUR,417.32,356.00,AF
ATH,LIS,2022-11-01,1,EUR,422.75,230.00,TP
ATH,LIS,2022-11-01,1,EUR,435.02,267.00,TP
ATH,LIS,2022-11-01,1,EUR,451.75,243.00,TP
ATH,LIS,2022-11-01,1,EUR,454.67,267.00,TP
ATH,LIS,2022-11-01,1,EUR,455.74,394.00,AF
ATH,LIS,2022-11-01,1,EUR,479.06,305.00,TP
ATH,LIS,2022-11-01,1,EUR,484.98,305.00,TP
ATH,LIS,2022-11-01,1,EUR,485.54,318.00,LX
ATH,LIS,2022-11-01,1,EUR,497.75,305.00,TP
ATH,LIS,2022-11-01,1,EUR,504.06,343.00,LH
ATH,LIS,2022-11-01,1,EUR,507.32,446.00,AF
ATH,LIS,2022-11-01,1,EUR,521.98,359.00,SN
ATH,LIS,2022-11-01,1,EUR,545.24,504.00,IB
ATH,LIS,2022-11-01,1,EUR,552.07,504.00,IB
ATH,LIS,2022-11-01,1,EUR,561.02,393.00,TP
ATH,LIS,2022-11-01,1,EUR,567.06,393.00,TP
ATH,LIS,2022-11-01,1,EUR,812.98,653.00,SN
ATH,LIS,2022-11-01,1,EUR,1414.94,1328.00,AF
ATH,OSL,2022-11-01,1,EUR,117.85,32.00,SK
ATH,OSL,2022-11-01,1,EUR,124.73,34.00,SK
ATH,OSL,2022-11-01,1,EUR,139.56,64.00,BT
ATH,OSL,2022-11-01,1,EUR,155.85,59.00,SK
ATH,OSL,2022-11-01,1,EUR,162.73,61.00,SK
ATH,OSL,2022-11-01,1,EUR,163.59,44.00,PC
ATH,OSL,2022-11-01,1,EUR,181.32,120.00,AF
ATH,OSL,2022-11-01,1,EUR,181.73,80.00,SK
ATH,OSL,2022-11-01,1,EUR,187.10,112.00,LX
ATH,OSL,2022-11-01,1,EUR,203.10,120.00,LX
ATH,OSL,2022-11-01,1,EUR,209.32,148.00,AF
ATH,OSL,2022-11-01,1,EUR,209.99,82.00,TK
ATH,OSL,2022-11-01,1,EUR,235.99,108.00,TK
ATH,OSL,2022-11-01,1,EUR,240.06,135.00,LH
ATH,OSL,2022-11-01,1,EUR,242.32,181.00,AF
ATH,OSL,2022-11-01,1,EUR,243.10,144.00,LX
ATH,OSL,2022-11-01,1,EUR,252.83,135.00,LH
ATH,OSL,2022-11-01,1,EUR,266.02,149.00,LH
ATH,OSL,2022-11-01,1,EUR,274.85,217.00,A3
ATH,OSL,2022-11-01,1,EUR,298.02,173.00,LH
ATH,OSL,2022-11-01,1,EUR,304.06,173.00,LH
ATH,OSL,2022-11-01,1,EUR,307.85,237.00,A3
ATH,OSL,2022-11-01,1,EUR,307.98,186.00,SN
ATH,OSL,2022-11-01,1,EUR,308.46,243.00,A3
ATH,OSL,2022-11-01,1,EUR,340.98,270.00,A3
ATH,OSL,2022-11-01,1,EUR,392.98,245.00,SN
ATH,OSL,2022-11-01,1,EUR,397.01,239.00,OS
ATH,OSL,2022-11-01,1,EUR,399.55,259.00,TP
ATH,OSL,2022-11-01,1,EUR,504.06,343.00,LH
ATH,OSL,2022-11-01,1,EUR,591.99,489.00,SK
ATH,OSL,2022-11-01,1,EUR,674.98,514.00,SK
ATH,OSL,2022-11-01,1,EUR,693.46,538.00,SK
ATH,OSL,2022-11-01,1,EUR,1115.06,944.00,LH
ATH,OSL,2022-11-01,1,EUR,1177.32,1062.00,AF
ATH,OSL,2022-11-01,1,EUR,1249.98,1080.00,SN
ATH,OSL,2022-11-01,1,EUR,1429.46,1314.00,AF
ATH,OSL,2022-11-01,1,EUR,1840.02,1694.00,SK
ATH,AER,2022-11-01,1,EUR,260.21,101.00,TK
ATH,AER,2022-11-01,1,EUR,831.92,620.00,EK
ATH,AER,2022-11-01,1,EUR,1445.08,1210.00,LH
ATH,AER,2022-11-01,1,EUR,1600.28,1360.00,LH
ATH,AER,2022-11-01,1,EUR,1640.28,1394.00,LH
ATH,AER,2022-11-01,1,EUR,1730.28,1484.00,LH
ATH,AER,2022-11-01,1,EUR,1739.94,1484.00,LH
ATH,VIE,2022-11-01,1,EUR,110.69,71.00,A3
ATH,VIE,2022-11-01,1,EUR,163.59,44.00,PC
ATH,VIE,2022-11-01,1,EUR,170.10,87.00,LX
ATH,VIE,2022-11-01,1,EUR,187.36,145.00,LH
ATH,VIE,2022-11-01,1,EUR,197.69,132.00,OS
ATH,VIE,2022-11-01,1,EUR,198.08,145.00,LH
ATH,VIE,2022-11-01,1,EUR,204.99,77.00,TK
ATH,VIE,2022-11-01,1,EUR,217.99,77.00,TK
ATH,VIE,2022-11-01,1,EUR,231.10,132.00,LX
ATH,VIE,2022-11-01,1,EUR,237.06,132.00,LH
ATH,VIE,2022-11-01,1,EUR,239.85,92.00,SK
ATH,VIE,2022-11-01,1,EUR,262.73,110.00,SK
ATH,VIE,2022-11-01,1,EUR,270.02,153.00,LH
ATH,VIE,2022-11-01,1,EUR,274.98,153.00,SN
ATH,VIE,2022-11-01,1,EUR,319.02,194.00,LH
ATH,VIE,2022-11-01,1,EUR,325.06,194.00,LH
ATH,VIE,2022-11-01,1,EUR,331.79,194.00,LH
ATH,VIE,2022-11-01,1,EUR,377.98,230.00,SN
ATH,VIE,2022-11-01,1,EUR,424.02,269.00,LH
ATH,VIE,2022-11-01,1,EUR,430.06,269.00,LH
ATH,VIE,2022-11-01,1,EUR,550.06,389.00,LH
ATH,VIE,2022-11-01,1,EUR,832.07,784.00,IB
ATH,VIE,2022-11-01,1,EUR,964.42,869.00,A3
ATH,VIE,2022-11-01,1,EUR,1641.32,1536.00,AF
ATH,ZRH,2022-11-01,1,EUR,155.26,37.00,AZ
ATH,ZRH,2022-11-01,1,EUR,162.69,123.00,A3
ATH,ZRH,2022-11-01,1,EUR,163.59,44.00,PC
ATH,ZRH,2022-11-01,1,EUR,165.69,112.00,LX
ATH,ZRH,2022-11-01,1,EUR,167.36,125.00,LH
ATH,ZRH,2022-11-01,1,EUR,168.73,54.00,SK
ATH,ZRH,2022-11-01,1,EUR,184.73,70.00,SK
ATH,ZRH,2022-11-01,1,EUR,187.08,125.00,LH
ATH,ZRH,2022-11-01,1,EUR,192.73,56.00,SK
ATH,ZRH,2022-11-01,1,EUR,196.99,69.00,TK
ATH,ZRH,2022-11-01,1,EUR,201.32,140.00,AF
ATH,ZRH,2022-11-01,1,EUR,206.08,125.00,LH
ATH,ZRH,2022-11-01,1,EUR,209.69,144.00,LX
ATH,ZRH,2022-11-01,1,EUR,209.99,69.00,TK
ATH,ZRH,2022-11-01,1,EUR,234.32,173.00,AF
ATH,ZRH,2022-11-01,1,EUR,242.55,131.00,TP
ATH,ZRH,2022-11-01,1,EUR,245.69,206.00,A3
ATH,ZRH,2022-11-01,1,EUR,248.29,199.00,A3
ATH,ZRH,2022-11-01,1,EUR,249.06,144.00,LH
ATH,ZRH,2022-11-01,1,EUR,263.36,185.00,LH
ATH,ZRH,2022-11-01,1,EUR,266.69,199.00,A3
ATH,ZRH,2022-11-01,1,EUR,267.14,199.00,A3
ATH,ZRH,2022-11-01,1,EUR,274.02,157.00,LH
ATH,ZRH,2022-11-01,1,EUR,278.69,239.00,A3
ATH,ZRH,2022-11-01,1,EUR,278.98,157.00,SN
ATH,ZRH,2022-11-01,1,EUR,293.67,157.00,LH
ATH,ZRH,2022-11-01,1,EUR,311.02,186.00,LH
ATH,ZRH,2022-11-01,1,EUR,317.06,186.00,LH
ATH,ZRH,2022-11-01,1,EUR,323.79,186.00,LH
ATH,ZRH,2022-11-01,1,EUR,357.98,210.00,SN
ATH,ZRH,2022-11-01,1,EUR,368.95,306.00,AF
ATH,ZRH,2022-11-01,1,EUR,376.74,315.00,AF
ATH,ZRH,2022-11-01,1,EUR,406.01,248.00,OS
ATH,ZRH,2022-11-01,1,EUR,425.74,364.00,AF
ATH,ZRH,2022-11-01,1,EUR,486.54,319.00,LX
ATH,ZRH,2022-11-01,1,EUR,508.06,347.00,LH
ATH,ZRH,2022-11-01,1,EUR,614.07,566.00,IB
ATH,ZRH,2022-11-01,1,EUR,751.24,710.00,IB
ATH,ZRH,2022-11-01,1,EUR,870.77,773.00,A3
ATH,ZRH,2022-11-01,1,EUR,894.77,773.00,JU
ATH,ZRH,2022-11-01,1,EUR,1685.32,1580.00,AF
ATH,ZRH,2022-11-01,1,EUR,2233.46,2125.00,AF
ATH,LPA,2022-11-01,1,EUR,192.73,56.00,SK
ATH,LPA,2022-11-01,1,EUR,201.67,147.00,VY
ATH,LPA,2022-11-01,1,EUR,208.11,147.00,VY
ATH,LPA,2022-11-01,1,EUR,223.85,160.00,LH
ATH,LPA,2022-11-01,1,EUR,230.93,160.00,LH
ATH,LPA,2022-11-01,1,EUR,277.17,193.00,LH
ATH,LPA,2022-11-01,1,EUR,277.73,193.00,LH
ATH,LPA,2022-11-01,1,EUR,289.25,200.00,LH
ATH,LPA,2022-11-01,1,EUR,339.67,203.00,LH
ATH,LPA,2022-11-01,1,EUR,346.24,295.00,A3
ATH,LPA,2022-11-01,1,EUR,353.07,295.00,A3
ATH,LPA,2022-11-01,1,EUR,368.02,243.00,LH
ATH,LPA,2022-11-01,1,EUR,380.54,227.00,TK
ATH,LPA,2022-11-01,1,EUR,387.37,227.00,TK
ATH,LPA,2022-11-01,1,EUR,387.67,243.00,LH
ATH,LPA,2022-11-01,1,EUR,418.54,265.00,TK
ATH,LPA,2022-11-01,1,EUR,425.37,265.00,TK
ATH,LPA,2022-11-01,1,EUR,426.31,243.00,LH
ATH,LPA,2022-11-01,1,EUR,436.87,364.00,AF
ATH,LPA,2022-11-01,1,EUR,439.08,243.00,LH
ATH,LPA,2022-11-01,1,EUR,440.04,243.00,LH
ATH,LPA,2022-11-01,1,EUR,459.54,306.00,TK
ATH,LPA,2022-11-01,1,EUR,466.37,306.00,TK
ATH,LPA,2022-11-01,1,EUR,492.27,281.00,LH
ATH,LPA,2022-11-01,1,EUR,493.87,422.00,AF
ATH,LPA,2022-11-01,1,EUR,494.87,422.00,AF
ATH,LPA,2022-11-01,1,EUR,501.70,422.00,AF
ATH,LPA,2022-11-01,1,EUR,531.87,459.00,AF
ATH,LPA,2022-11-01,1,EUR,538.70,459.00,AF
ATH,LPA,2022-11-01,1,EUR,547.10,392.00,LX
ATH,LPA,2022-11-01,1,EUR,560.07,512.00,IB
ATH,LPA,2022-11-01,1,EUR,561.23,325.00,LH
ATH,LPA,2022-11-01,1,EUR,562.29,489.00,AF
ATH,LPA,2022-11-01,1,EUR,563.50,489.00,AF
ATH,LPA,2022-11-01,1,EUR,569.12,489.00,AF
ATH,LPA,2022-11-01,1,EUR,570.33,489.00,AF
ATH,LPA,2022-11-01,1,EUR,577.87,506.00,AF
ATH,LPA,2022-11-01,1,EUR,578.87,506.00,AF
ATH,LPA,2022-11-01,1,EUR,585.70,506.00,AF
ATH,LPA,2022-11-01,1,EUR,611.29,538.00,AF
ATH,LPA,2022-11-01,1,EUR,612.50,538.00,AF
ATH,LPA,2022-11-01,1,EUR,618.12,538.00,AF
ATH,LPA,2022-11-01,1,EUR,627.10,472.00,LX
ATH,LPA,2022-11-01,1,EUR,630.06,469.00,LH
ATH,CPH,2022-11-01,1,EUR,131.69,66.00,SK
ATH,CPH,2022-11-01,1,EUR,137.36,95.00,LH
ATH,CPH,2022-11-01,1,EUR,139.56,64.00,BT
ATH,CPH,2022-11-01,1,EUR,145.59,26.00,PC
ATH,CPH,2022-11-01,1,EUR,162.85,66.00,SK
ATH,CPH,2022-11-01,1,EUR,179.10,104.00,LX
ATH,CPH,2022-11-01,1,EUR,181.32,120.00,AF
ATH,CPH,2022-11-01,1,EUR,195.10,112.00,LX
ATH,CPH,2022-11-01,1,EUR,200.99,73.00,TK
ATH,CPH,2022-11-01,1,EUR,209.32,148.00,AF
ATH,CPH,2022-11-01,1,EUR,219.98,149.00,A3
ATH,CPH,2022-11-01,1,EUR,223.35,149.00,A3
ATH,CPH,2022-11-01,1,EUR,242.32,181.00,AF
ATH,CPH,2022-11-01,1,EUR,243.06,138.00,LH
ATH,CPH,2022-11-01,1,EUR,243.10,144.00,LX
ATH,CPH,2022-11-01,1,EUR,255.26,191.00,A3
ATH,CPH,2022-11-01,1,EUR,269.02,152.00,LH
ATH,CPH,2022-11-01,1,EUR,288.67,152.00,LH
ATH,CPH,2022-11-01,1,EUR,309.02,184.00,LH
ATH,CPH,2022-11-01,1,EUR,315.06,184.00,LH
ATH,CPH,2022-11-01,1,EUR,319.46,254.00,A3
ATH,CPH,2022-11-01,1,EUR,321.79,184.00,LH
ATH,CPH,2022-11-01,1,EUR,322.98,201.00,SN
ATH,CPH,2022-11-01,1,EUR,351.98,281.00,A3
ATH,CPH,2022-11-01,1,EUR,359.90,247.00,ME
ATH,CPH,2022-11-01,1,EUR,381.95,319.00,AF
ATH,CPH,2022-11-01,1,EUR,415.98,268.00,SN
ATH,CPH,2022-11-01,1,EUR,429.74,368.00,AF
ATH,CPH,2022-11-01,1,EUR,430.01,272.00,OS
ATH,CPH,2022-11-01,1,EUR,455.02,348.00,A3
ATH,CPH,2022-11-01,1,EUR,461.06,348.00,A3
ATH,CPH,2022-11-01,1,EUR,496.02,348.00,A3
ATH,CPH,2022-11-01,1,EUR,502.06,348.00,A3
ATH,CPH,2022-11-01,1,EUR,539.06,378.00,LH
ATH,CPH,2022-11-01,1,EUR,677.99,575.00,SK
ATH,CPH,2022-11-01,1,EUR,758.26,604.00,SK
ATH,CPH,2022-11-01,1,EUR,768.35,604.00,SK
ATH,CPH,2022-11-01,1,EUR,822.98,662.00,SK
ATH,CPH,2022-11-01,1,EUR,874.46,719.00,SK
ATH,CPH,2022-11-01,1,EUR,1221.10,1056.00,LX
ATH,CPH,2022-11-01,1,EUR,1330.54,1156.00,LX
ATH,CPH,2022-11-01,1,EUR,1432.98,1263.00,SN
ATH,CPH,2022-11-01,1,EUR,1482.32,1367.00,AF
ATH,CPH,2022-11-01,1,EUR,1608.46,1493.00,AF
ATH,MXP,2022-11-01,1,EUR,98.69,59.00,A3
ATH,MXP,2022-11-01,1,EUR,136.69,69.00,A3
ATH,MXP,2022-11-01,1,EUR,157.36,115.00,LH
ATH,MXP,2022-11-01,1,EUR,168.08,115.00,LH
ATH,MXP,2022-11-01,1,EUR,168.73,54.00,SK
ATH,MXP,2022-11-01,1,EUR,176.67,122.00,VY
ATH,MXP,2022-11-01,1,EUR,182.67,128.00,IB
ATH,MXP,2022-11-01,1,EUR,198.99,71.00,TK
ATH,MXP,2022-11-01,1,EUR,202.10,119.00,LX
ATH,MXP,2022-11-01,1,EUR,228.69,161.00,A3
ATH,MXP,2022-11-01,1,EUR,242.10,143.00,LX
ATH,MXP,2022-11-01,1,EUR,243.99,116.00,TK
ATH,MXP,2022-11-01,1,EUR,259.55,137.00,TP
ATH,MXP,2022-11-01,1,EUR,262.30,137.00,TP
ATH,MXP,2022-11-01,1,EUR,271.99,144.00,TK
ATH,MXP,2022-11-01,1,EUR,272.02,155.00,LH
ATH,MXP,2022-11-01,1,EUR,291.67,155.00,LH
ATH,MXP,2022-11-01,1,EUR,304.02,179.00,LH
ATH,MXP,2022-11-01,1,EUR,307.99,180.00,TK
ATH,MXP,2022-11-01,1,EUR,313.98,192.00,SN
ATH,MXP,2022-11-01,1,EUR,323.67,179.00,LH
ATH,MXP,2022-11-01,1,EUR,380.74,319.00,AF
ATH,MXP,2022-11-01,1,EUR,381.95,319.00,AF
ATH,MXP,2022-11-01,1,EUR,398.98,251.00,SN
ATH,MXP,2022-11-01,1,EUR,403.67,229.00,LH
ATH,MXP,2022-11-01,1,EUR,404.01,246.00,OS
ATH,MXP,2022-11-01,1,EUR,429.74,368.00,AF
ATH,MXP,2022-11-01,1,EUR,430.95,368.00,AF
ATH,MXP,2022-11-01,1,EUR,492.95,246.00,MS
ATH,MXP,2022-11-01,1,EUR,1118.19,795.00,QR
ATH,KBP,2022-11-01,1,EUR,160.56,85.00,BT
ATH,KBP,2022-11-01,1,EUR,171.10,96.00,LX
ATH,KBP,2022-11-01,1,EUR,178.99,48.00,TK
ATH,KBP,2022-11-01,1,EUR,227.10,128.00,LX
ATH,KBP,2022-11-01,1,EUR,280.23,141.00,LH
ATH,KBP,2022-11-01,1,EUR,405.01,247.00,OS
ATH,KBP,2022-11-01,1,EUR,600.86,445.00,LH
ATH,KBP,2022-11-01,1,EUR,668.23,445.00,LH
ATH,BRU,2022-11-01,1,EUR,68.43,30.00,GQ
ATH,BRU,2022-11-01,1,EUR,118.93,64.00,HR
ATH,BRU,2022-11-01,1,EUR,122.97,28.00,SK
ATH,BRU,2022-11-01,1,EUR,124.93,85.00,A3
ATH,BRU,2022-11-01,1,EUR,125.50,30.00,AZ
ATH,BRU,2022-11-01,1,EUR,146.34,71.00,LX
ATH,BRU,2022-11-01,1,EUR,149.50,31.00,AZ
ATH,BRU,2022-11-01,1,EUR,163.59,44.00,PC
ATH,BRU,2022-11-01,1,EUR,164.09,54.00,SK
ATH,BRU,2022-11-01,1,EUR,168.97,54.00,SK
ATH,BRU,2022-11-01,1,EUR,178.91,124.00,VY
ATH,BRU,2022-11-01,1,EUR,181.56,120.00,AF
ATH,BRU,2022-11-01,1,EUR,184.34,101.00,LX
ATH,BRU,2022-11-01,1,EUR,192.97,56.00,SK
ATH,BRU,2022-11-01,1,EUR,197.23,69.00,TK
ATH,BRU,2022-11-01,1,EUR,209.56,148.00,AF
ATH,BRU,2022-11-01,1,EUR,210.23,69.00,TK
